url_id,domain,url_length,has_https,ssl_valid,domain_age_days,subdomain_count,special_characters,external_links,forms_count,popup_windows,iframe_usage,redirects_count,suspicious_keywords,favicon_different_domain,dns_record_exists,reported_phishing_count,is_phishing
URL_02138,youtube.com,57,True,True,2192,1,3,6,1,False,True,0,0,False,True,0,0
URL_02139,lxle0bct324zbl5.xyz,79,False,False,143,2,5,19,5,True,True,9,2,True,False,53,1
URL_02140,facebook.com,35,True,True,794,3,4,5,2,False,True,0,0,False,True,0,0
URL_02141,github.com,56,True,True,4667,0,3,8,1,False,False,0,0,False,True,1,0
URL_02142,facebook.com,56,True,True,3143,0,1,4,1,False,False,2,0,False,True,1,0
URL_02143,twitter.com,42,True,True,2959,0,4,3,2,True,False,0,0,False,True,0,0
URL_02144,microsoft.com,57,False,False,426,0,4,7,1,False,False,0,0,False,True,2,0
URL_02145,linkedin.com,26,True,True,4291,0,1,1,2,False,False,0,0,False,True,2,0
URL_02146,stackoverflow.com,52,True,True,2419,0,2,8,0,False,False,0,0,False,True,1,0
URL_02147,h1fphmzoim2caml.ml,130,False,False,59,2,7,14,1,False,False,4,5,True,False,59,1
URL_02148,n8qix43ir.org,148,True,False,1,0,6,15,4,True,False,6,2,True,True,53,1
URL_02149,m5dkoybesirq4.cf,148,True,False,1,2,17,14,1,False,False,3,5,True,False,40,1
URL_02150,youtube.com,38,True,True,2171,0,1,2,0,False,False,0,0,False,True,0,0
URL_02151,twitter.com,31,True,True,4671,1,4,5,0,False,False,0,0,False,True,1,0
URL_02152,omigc3j3yc6wz8.tk,77,False,False,112,0,19,22,2,True,True,4,5,True,False,56,1
URL_02153,facebook.com,52,True,True,3237,0,2,4,2,False,False,0,0,False,True,3,0
URL_02154,t37oj98byte9a.org,72,False,False,85,0,10,16,4,True,True,6,3,True,False,61,1
URL_02155,github.com,20,True,True,2446,0,3,7,3,False,False,0,0,False,True,1,0
URL_02156,twitter.com,38,True,True,2511,0,2,4,0,False,False,1,0,False,True,1,0
URL_02157,facebook.com,38,True,False,4773,0,3,2,1,False,False,0,0,False,True,1,0
URL_02158,e45jjje1ilhao2.ml,93,True,False,90,1,17,16,1,True,True,5,8,False,False,43,1
URL_02159,oz4xv87ugt47s15.tk,94,False,False,176,2,5,11,1,False,True,6,5,True,False,51,1
URL_02160,microsoft.com,59,True,True,788,0,1,6,0,False,True,1,0,False,True,0,0
URL_02161,facebook.com,52,True,True,2262,1,2,8,0,True,False,1,0,False,True,2,0
URL_02162,linkedin.com,42,True,True,908,1,1,3,0,False,False,0,0,False,True,0,0
URL_02163,erq5a8389214311.com,93,False,False,128,1,6,11,3,False,False,10,6,True,True,50,1
URL_02164,facebook.com,47,True,True,3311,0,3,5,3,False,False,0,0,False,True,0,0
URL_02165,apple.com,23,True,True,4155,1,2,7,1,False,False,0,0,False,True,0,0
URL_02166,facebook.com,42,True,True,2282,0,1,6,1,False,False,1,0,True,True,2,0
URL_02167,youtube.com,30,True,True,1588,2,3,5,0,False,True,1,0,False,True,1,0
URL_02168,shqxms0hk.ga,122,False,False,24,1,11,13,0,True,True,5,3,True,False,53,1
URL_02169,ajiaa67mswpatom.org,111,False,False,127,0,18,11,2,False,True,2,4,True,False,57,1
URL_02170,google.com,50,True,True,684,0,1,5,1,False,True,0,0,False,True,4,0
URL_02171,apple.com,50,True,True,4213,0,1,3,1,False,False,0,0,False,True,2,0
URL_02172,microsoft.com,49,True,True,3047,0,4,4,1,False,False,1,0,False,True,1,0
URL_02173,amazon.com,40,True,True,4232,0,4,4,0,False,False,1,0,False,True,0,0
URL_02174,6w0mqa1ccyy.xyz,110,False,False,105,1,9,18,2,True,True,3,8,True,True,53,1
URL_02175,ufn24xcrw.net,137,False,False,55,2,5,13,3,False,True,4,2,False,True,62,1
URL_02176,amazon.com,36,True,True,743,1,1,3,0,True,False,0,0,False,True,1,0
URL_02177,1tqv0r095u.info,100,False,False,169,1,19,13,2,True,False,3,7,False,False,55,1
URL_02178,gcrkfkj6xh.ml,72,False,False,173,3,8,13,2,True,True,8,4,False,True,54,1
URL_02179,d3bgnpyhr.org,82,False,False,30,0,10,20,4,False,False,3,8,True,True,54,1
URL_02180,qxc72bm2o2zcmo.cf,85,True,False,7,1,6,18,5,False,True,5,4,False,False,46,1
URL_02181,aqvbdim2.com,109,False,False,88,1,10,11,2,True,False,4,3,True,False,45,1
URL_02182,2hqg2xgd.info,114,True,False,145,1,7,15,6,False,True,4,2,True,False,47,1
URL_02183,stackoverflow.com,36,True,True,4965,1,2,3,1,False,False,0,0,False,True,1,0
URL_02184,twitter.com,38,True,True,3317,1,1,6,2,False,False,1,0,False,True,0,0
URL_02185,youtube.com,36,True,True,2076,0,3,6,0,False,False,3,0,False,True,1,0
URL_02186,google.com,35,True,True,367,0,1,7,1,False,False,0,0,False,True,1,0
URL_02187,5xrga3l71029dg3.net,79,False,False,12,3,15,16,5,False,True,2,6,True,False,50,1
URL_02188,github.com,43,True,True,4955,0,1,5,3,False,False,0,0,False,True,3,0
URL_02189,google.com,55,True,True,4647,0,1,4,0,True,False,0,0,False,True,3,0
URL_02190,github.com,35,True,True,4549,3,3,3,2,True,False,0,0,False,True,1,0
URL_02191,apple.com,57,True,True,2985,1,4,9,1,False,True,0,0,False,True,1,0
URL_02192,ib931k26gfxa.tk,95,False,False,178,2,18,21,0,False,True,1,5,True,False,56,1
URL_02193,hv1f070vk3.ga,62,False,False,73,3,10,10,3,False,True,6,1,True,True,54,1
URL_02194,amazon.com,25,True,True,3257,0,3,4,0,True,True,1,0,False,True,2,0
URL_02195,twitter.com,20,True,True,1955,2,4,7,1,False,False,1,0,False,True,0,0
URL_02196,hgxmd7qc.ga,120,False,False,26,2,6,20,4,False,True,3,8,True,True,45,1
URL_02197,youtube.com,54,False,False,2419,2,3,2,2,True,False,0,0,True,True,0,0
URL_02198,za8e83mtebdu.net,138,True,False,56,2,9,9,2,True,True,8,9,True,False,36,1
URL_02199,8t7d2to1kvtor.ml,133,False,False,162,2,14,19,4,False,False,5,1,True,False,52,1
URL_02200,eq96sjqa0px99d.com,63,True,True,24,2,19,11,2,False,False,1,4,False,False,49,1
URL_02201,github.com,38,True,True,4559,0,4,7,2,False,True,0,0,False,True,0,0
URL_02202,wudkbu0t369o.org,101,False,False,118,1,15,16,1,False,True,4,7,True,False,57,1
URL_02203,29kjpq8seut.tk,113,False,False,89,0,13,18,3,False,True,1,4,False,False,46,1
URL_02204,pf4g9h0y05ml.info,109,False,False,155,1,8,17,3,False,True,4,3,True,False,52,1
URL_02205,facebook.com,42,True,True,1749,0,1,8,1,False,False,0,0,False,True,1,0
URL_02206,google.com,59,True,True,857,0,2,5,0,False,True,0,0,False,True,3,0
URL_02207,atn209qv.com,131,True,False,120,1,17,18,3,False,True,6,3,True,True,45,1
URL_02208,google.com,37,True,True,3759,1,4,7,2,False,True,0,0,False,True,2,0
URL_02209,stackoverflow.com,56,True,True,1615,0,2,9,1,False,False,1,0,False,True,2,0
URL_02210,stackoverflow.com,21,True,True,4202,0,3,8,1,False,False,1,0,False,True,1,0
URL_02211,youtube.com,41,True,True,713,2,1,7,1,False,True,1,0,False,True,0,0
URL_02212,youtube.com,24,True,True,3080,0,1,4,2,False,False,0,0,False,True,1,0
URL_02213,microsoft.com,31,True,True,3942,0,2,5,0,False,False,0,0,False,True,0,0
URL_02214,joau4du0f.info,117,False,False,162,1,7,12,3,True,False,4,5,False,True,44,1
URL_02215,amazon.com,52,True,True,4690,1,4,1,1,False,False,0,0,False,True,2,0
URL_02216,hq3y8uqzba2mt4c.cf,92,True,False,86,1,10,11,5,True,False,6,3,False,False,45,1
URL_02217,twitter.com,31,True,True,4889,0,2,3,1,False,True,1,0,False,True,1,0
URL_02218,9nbav4vjhp60iq7.cf,116,True,False,80,2,15,11,2,True,False,1,5,True,False,60,1
URL_02219,lxtnjs18l.com,78,True,False,73,5,9,20,2,True,True,4,7,True,False,51,1
URL_02220,facebook.com,33,True,True,2772,0,3,6,0,False,False,0,0,False,True,2,0
URL_02221,2xch1joqnuvk.xyz,119,False,False,33,2,11,23,2,True,True,3,8,True,False,51,1
URL_02222,pfbce5z3ztds7x.cf,124,False,False,99,4,14,13,5,True,True,1,1,True,True,49,1
URL_02223,github.com,40,True,True,4998,0,1,2,0,False,True,0,0,False,True,1,0
URL_02224,youtube.com,22,True,True,2797,0,4,6,0,False,False,0,0,False,True,0,0
URL_02225,apple.com,42,True,True,2866,0,2,9,0,False,True,0,0,False,True,1,0
URL_02226,f6ftscjl.org,66,False,False,156,2,9,15,5,False,True,2,8,True,False,55,1
URL_02227,github.com,24,True,True,2793,0,3,6,1,False,True,0,0,False,True,2,0
URL_02228,2m8of7mqadw.cf,84,False,False,7,2,15,13,1,True,False,6,6,True,True,49,1
URL_02229,tlty7w29ma.ml,124,True,True,134,4,7,11,3,True,True,3,3,False,False,48,1
URL_02230,5cvhjobei.org,104,False,False,16,3,10,16,5,True,True,2,7,False,False,52,1
URL_02231,github.com,52,True,True,4090,1,4,4,0,False,True,0,0,True,True,0,0
URL_02232,microsoft.com,48,True,True,394,1,3,3,0,False,False,0,0,False,True,0,0
URL_02233,google.com,37,True,False,1697,1,3,8,1,False,False,1,0,False,True,1,0
URL_02234,00g9e07pm.org,67,True,False,122,3,16,12,1,True,False,3,5,True,False,56,1
URL_02235,xjtnrp1i.xyz,63,False,False,28,1,17,14,2,True,True,4,8,True,False,51,1
URL_02236,apple.com,41,True,True,721,0,4,4,1,False,True,0,0,False,True,1,0
URL_02237,08kgfp94k3awla.ga,149,False,False,47,2,17,15,4,False,False,6,3,True,False,44,1
URL_02238,8l4jm8c9tfl.net,104,False,False,25,5,13,14,1,False,False,3,3,True,False,44,1
URL_02239,amazon.com,59,False,False,4573,0,2,5,3,False,False,1,0,False,True,3,0
URL_02240,github.com,55,True,True,3907,0,4,5,0,True,True,1,0,True,True,1,0
URL_02241,o9s4znmzof.org,61,False,False,26,1,5,17,4,False,False,5,2,True,True,47,1
URL_02242,apple.com,25,False,False,4774,0,3,2,0,False,False,1,0,False,True,0,0
URL_02243,microsoft.com,48,True,True,1730,1,4,4,1,False,False,0,0,False,True,0,0
URL_02244,5ots42kqcfchao7.cf,122,False,False,122,1,15,13,6,True,True,4,1,True,False,47,1
URL_02245,apple.com,31,True,True,4232,0,2,5,0,False,False,1,0,False,True,2,0
URL_02246,99eljhb051t8fmw.xyz,137,False,False,61,5,13,15,0,True,True,6,7,False,True,57,1
URL_02247,fj2aoy2xdeyw1.cf,70,False,False,76,3,14,18,3,False,True,4,5,False,True,41,1
URL_02248,tqayiiy2s.cf,72,False,False,36,1,9,17,3,False,True,5,6,False,False,59,1
URL_02249,amazon.com,21,True,True,2027,0,1,5,3,False,False,1,0,False,True,0,0
URL_02250,tj2t9o5a4.net,112,False,False,60,1,18,13,3,True,True,4,6,True,False,45,1
URL_02251,gf5lxk2g.com,106,False,False,60,3,13,7,2,False,False,2,4,True,False,63,1
URL_02252,microsoft.com,50,True,True,1657,0,3,7,1,False,False,0,0,False,True,1,0
URL_02253,bw8p3ifzxsbcf9.info,74,False,False,141,3,9,14,5,True,False,3,5,True,True,33,1
URL_02254,vtvv8c3ba.xyz,136,False,False,64,2,18,21,2,True,True,7,10,False,False,55,1
URL_02255,3i1rd31tb0515f9.tk,147,False,False,123,1,7,17,3,False,True,5,6,True,False,42,1
URL_02256,zjuk9qs5.com,95,False,False,97,2,5,8,2,False,True,2,6,True,True,51,1
URL_02257,microsoft.com,57,True,True,4440,1,3,7,2,False,False,1,0,False,True,0,0
URL_02258,hpitza7uy.ga,103,False,False,74,2,14,18,3,True,False,3,5,True,False,54,1
URL_02259,q2vcieop.cf,121,True,False,13,1,9,14,3,True,True,3,2,True,False,50,1
URL_02260,2q4ehv1wn.ga,66,True,False,46,1,15,17,0,True,True,3,5,False,True,52,1
URL_02261,github.com,45,True,True,1962,3,2,7,1,False,False,1,0,False,True,1,0
URL_02262,tr4b5ud6g.xyz,146,False,False,99,2,18,12,4,False,True,6,6,True,True,48,1
URL_02263,stackoverflow.com,59,True,True,2703,0,1,4,2,False,False,1,0,False,True,2,0
URL_02264,google.com,22,False,False,1964,0,4,5,0,False,False,0,0,False,True,0,0
URL_02265,2q8bgj5g1hog8.net,149,False,False,79,3,10,16,3,False,False,4,7,True,True,40,1
URL_02266,twitter.com,20,True,True,4607,0,1,11,2,False,False,0,0,False,True,0,0
URL_02267,youtube.com,44,True,True,2957,2,2,7,1,False,False,0,0,False,True,1,0
URL_02268,2nynmqoq.ml,82,False,False,153,0,9,9,1,False,False,8,3,True,False,45,1
URL_02269,ympyi46n05fl046.org,106,False,False,148,2,11,13,2,False,True,5,5,True,True,53,1
URL_02270,crahb73sj2kh0e.cf,87,False,False,165,0,16,14,4,False,True,2,4,True,False,47,1
URL_02271,uk4sha60v33.tk,66,False,False,4,1,14,11,3,False,False,1,6,True,False,46,1
URL_02272,facebook.com,26,True,True,4413,1,3,4,0,False,True,0,0,True,True,1,0
URL_02273,google.com,43,True,True,3937,1,2,4,1,False,False,1,0,False,True,0,0
URL_02274,amazon.com,21,False,False,4633,1,3,1,2,False,False,0,0,False,False,1,0
URL_02275,ncrn3tnkz.info,144,False,False,73,0,16,18,2,False,True,1,6,False,True,47,1
URL_02276,y75itdl35jr.xyz,99,True,False,46,2,10,14,4,False,False,5,7,True,True,48,1
URL_02277,r3vp8lim06.net,144,True,True,102,2,10,18,3,False,True,5,5,True,False,53,1
URL_02278,tcqr3ev1rd.tk,65,False,False,101,2,15,16,3,True,True,1,4,True,False,48,1
URL_02279,f4x13qinf2p0.tk,65,True,False,51,1,13,13,4,True,True,5,1,True,False,52,1
URL_02280,apple.com,42,True,False,435,0,4,2,0,True,False,1,0,False,True,1,0
URL_02281,twitter.com,52,True,True,1306,2,1,4,1,False,False,1,0,False,True,3,0
URL_02282,github.com,22,True,True,4117,0,2,8,0,True,False,0,0,False,True,3,0
URL_02283,fmpah3qn21r91r0.info,110,False,False,4,3,9,17,6,True,True,4,4,True,False,53,1
URL_02284,rliagp34s.tk,140,False,False,37,2,18,10,3,False,True,4,2,True,False,46,1
URL_02285,ynfgj1yofqt49qp.org,138,False,False,91,1,8,9,0,False,False,5,5,True,False,51,1
URL_02286,google.com,55,True,True,4053,2,1,4,0,False,False,3,0,False,True,1,0
URL_02287,xnhrc4hm08opevh.cf,80,False,False,155,2,11,25,5,True,True,2,3,True,True,43,1
URL_02288,twitter.com,20,True,True,4019,1,1,3,1,False,False,1,0,False,True,1,0
URL_02289,voybj7soygy21jm.com,104,True,False,19,3,14,20,0,True,True,6,5,True,False,54,1
URL_02290,ru08l4pjag.tk,139,False,False,149,2,9,12,5,True,False,5,6,True,False,49,1
URL_02291,twitter.com,29,True,True,1498,0,4,2,2,False,True,2,0,False,True,3,0
URL_02292,github.com,20,True,True,4805,0,2,2,2,False,False,2,0,False,True,3,0
URL_02293,0s5rmjpc.com,149,True,False,4,1,8,14,2,True,True,1,3,False,False,52,1
URL_02294,facebook.com,47,True,True,3347,0,4,7,1,False,False,0,0,False,True,0,0
URL_02295,stackoverflow.com,30,True,True,1755,1,1,5,1,False,False,2,0,False,True,2,0
URL_02296,apple.com,42,True,True,1440,0,2,3,0,False,False,1,0,False,True,1,0
URL_02297,4r40e0gzgx.ga,80,False,False,109,2,12,10,5,False,True,5,8,True,False,49,1
URL_02298,microsoft.com,25,True,True,1228,0,3,11,2,False,False,0,0,False,True,1,0
URL_02299,microsoft.com,41,True,True,3718,1,3,4,0,False,False,0,0,False,True,0,0
URL_02300,microsoft.com,33,True,True,2921,0,3,4,0,False,True,0,0,False,True,2,0
URL_02301,github.com,54,True,True,2796,0,1,1,1,False,False,0,0,False,True,2,0
URL_02302,linkedin.com,41,True,True,3550,0,2,9,0,False,False,0,0,False,True,0,0
URL_02303,perpckwtejtuin7.ml,76,False,False,79,2,14,11,3,False,True,1,6,True,False,54,1
URL_02304,youtube.com,24,True,True,373,0,4,7,2,False,True,0,0,False,False,1,0
URL_02305,google.com,29,True,True,804,1,2,4,1,False,False,0,0,False,True,3,0
URL_02306,v3g60992a96.org,135,False,False,99,3,6,19,1,False,True,4,6,True,False,45,1
URL_02307,twitter.com,46,True,True,703,0,1,6,1,False,False,3,0,False,True,0,0
URL_02308,apple.com,46,True,True,2463,0,2,6,2,False,False,0,0,False,True,1,0
URL_02309,github.com,21,True,True,1948,0,3,5,1,False,False,0,0,False,True,0,0
URL_02310,ct5q5173c.info,71,False,False,54,4,12,12,4,True,True,2,5,True,True,52,1
URL_02311,github.com,49,True,True,4425,0,4,5,2,False,False,0,0,False,True,0,0
URL_02312,5y7khg4g.xyz,127,False,False,87,4,11,22,1,False,True,7,7,True,True,43,1
URL_02313,u45pu2pitt8bo7.xyz,91,False,False,14,1,8,16,1,True,True,4,5,True,False,46,1
URL_02314,google.com,54,True,True,2554,0,4,4,2,False,False,0,0,False,False,2,0
URL_02315,5ww9lzhvez.ga,138,True,False,125,0,10,21,2,True,False,5,6,True,False,55,1
URL_02316,amazon.com,31,False,False,2937,1,1,1,0,False,False,0,0,False,True,1,0
URL_02317,stackoverflow.com,45,True,True,4914,0,2,4,3,False,False,0,0,False,True,3,0
URL_02318,microsoft.com,43,True,True,3706,0,1,4,0,False,False,1,0,False,True,2,0
URL_02319,6enmb9upep.ml,63,False,False,160,2,16,9,0,True,True,2,1,True,False,48,1
URL_02320,github.com,50,False,False,2709,0,3,4,0,False,True,0,0,False,True,1,0
URL_02321,twitter.com,37,True,True,1798,0,4,7,0,False,False,1,0,False,True,1,0
URL_02322,3qfxmhrwwnqa4.ml,94,False,False,153,2,11,16,1,False,True,1,5,True,True,59,1
URL_02323,3prno5gtx7u4.org,120,False,False,40,1,6,13,4,False,True,9,5,True,True,48,1
URL_02324,youtube.com,45,False,False,3011,0,1,6,1,False,True,0,0,False,True,0,0
URL_02325,f16185ib.xyz,100,True,False,162,3,5,8,5,True,True,6,5,True,False,41,1
URL_02326,vgf8ig8i.net,98,False,False,23,3,17,21,2,False,True,5,6,True,False,59,1
URL_02327,fnxl4cw0.tk,135,False,False,90,5,8,14,5,True,False,1,5,True,True,34,1
URL_02328,apple.com,50,False,False,3743,0,4,4,1,False,False,1,0,False,True,1,0
URL_02329,2yb4u33k2w1i5.xyz,124,False,False,176,2,8,9,2,False,False,1,5,True,False,66,1
URL_02330,facebook.com,53,True,True,672,0,2,8,0,False,False,0,0,False,True,0,0
URL_02331,twitter.com,54,True,True,3867,0,4,9,1,False,False,2,0,False,True,0,0
URL_02332,ve3au09ie8.xyz,69,False,False,117,5,6,17,2,True,True,3,8,True,False,58,1
URL_02333,apple.com,52,True,False,4673,0,4,5,0,False,False,0,0,False,True,1,0
URL_02334,microsoft.com,21,True,True,4317,0,1,9,1,True,False,1,0,False,True,2,0
URL_02335,amazon.com,39,True,True,2220,0,1,10,0,False,False,0,0,False,True,2,0
URL_02336,youtube.com,31,True,True,3383,1,4,6,1,False,False,0,0,False,True,0,0
URL_02337,google.com,26,False,False,385,0,2,3,2,False,False,0,0,False,True,0,0
URL_02338,github.com,56,True,True,3628,0,1,3,0,False,False,1,0,False,True,0,0
URL_02339,1o6ww8eirhrln.org,101,False,False,119,3,10,10,0,True,True,3,5,True,True,51,1
URL_02340,microsoft.com,52,True,True,3688,2,1,4,0,False,False,1,0,False,True,1,0
URL_02341,nv5xu6m9.net,133,False,False,129,0,7,18,3,True,True,5,7,True,True,49,1
URL_02342,youtube.com,53,False,False,2154,0,3,4,2,False,False,0,0,False,True,1,0
URL_02343,amazon.com,45,True,True,1266,0,1,5,1,False,False,1,0,False,True,2,0
URL_02344,amazon.com,20,True,True,2387,0,2,2,0,False,False,1,0,False,True,3,0
URL_02345,twitter.com,35,True,True,3298,0,4,5,2,False,False,1,0,True,True,1,0
URL_02346,github.com,58,True,True,3149,1,2,5,2,True,True,2,0,False,True,0,0
URL_02347,zdn0ep8rf.cf,105,False,False,57,1,7,4,2,True,False,1,1,True,True,50,1
URL_02348,jd6z6pq1auf0tj.org,135,False,False,147,1,13,28,3,True,True,3,5,True,False,57,1
URL_02349,cfdmiladh1dx.xyz,133,False,False,57,2,16,13,2,True,True,4,9,True,True,55,1
URL_02350,xb4rvwjveyj.org,135,True,False,72,0,6,13,5,True,True,2,4,True,False,48,1
URL_02351,amazon.com,43,True,True,1986,0,3,4,1,False,False,0,0,False,True,0,0
URL_02352,microsoft.com,23,True,True,457,0,2,5,0,False,False,0,0,False,True,2,0
URL_02353,stackoverflow.com,45,True,True,1335,0,1,4,1,False,False,1,0,True,True,3,0
URL_02354,zj2l72v08kt.ga,65,True,False,44,1,8,9,1,True,False,1,5,True,False,46,1
URL_02355,pw3hhigv.cf,92,True,True,69,0,11,21,7,True,True,4,2,False,True,53,1
URL_02356,mmwcmzx8j5ms20.cf,126,True,False,36,1,10,14,3,True,False,6,3,True,False,60,1
URL_02357,facebook.com,59,True,True,2451,0,4,2,2,False,True,0,0,False,True,1,0
URL_02358,stackoverflow.com,31,True,True,811,0,4,8,1,False,False,1,0,False,True,1,0
URL_02359,9lp2e2asoe.org,125,True,False,6,2,17,14,4,True,True,3,4,True,True,49,1
URL_02360,kh250cvgfgm1t.tk,116,True,True,148,4,15,21,3,True,True,4,5,False,False,55,1
URL_02361,twitter.com,23,False,False,3648,0,1,4,1,False,False,0,0,False,True,1,0
URL_02362,19qtg15xd8.org,97,False,False,174,2,7,19,3,False,True,5,2,False,False,36,1
URL_02363,facebook.com,23,True,True,3495,0,2,5,1,False,False,0,0,False,True,1,0
URL_02364,apple.com,42,False,False,1614,1,3,7,0,False,True,0,0,False,True,1,0
URL_02365,microsoft.com,27,False,False,1409,0,1,3,4,False,False,0,0,False,True,2,0
URL_02366,apple.com,30,True,True,4577,0,4,7,3,True,False,1,0,False,True,2,0
URL_02367,v2vxo3peoj.tk,68,True,False,173,0,19,20,4,False,True,3,2,True,False,48,1
URL_02368,google.com,56,False,False,2319,0,1,7,2,False,True,0,0,False,True,0,0
URL_02369,pgrkbzwb1ui1t.org,79,True,False,102,4,15,17,0,True,True,2,6,True,False,47,1
URL_02370,f4d8h4zpat.ga,149,True,False,48,0,15,17,2,True,True,8,2,True,True,59,1
URL_02371,github.com,43,True,True,3121,1,3,5,3,False,False,0,0,False,True,1,0
URL_02372,google.com,29,True,True,3070,0,1,6,1,False,True,1,0,False,True,0,0
URL_02373,oo703b95ohs7a.tk,87,True,False,58,1,19,18,2,False,False,4,3,False,True,44,1
URL_02374,qhpqpfie952.net,85,False,False,134,3,7,15,2,True,True,3,4,True,False,61,1
URL_02375,google.com,44,True,True,1404,0,2,3,1,False,False,0,0,False,True,0,0
URL_02376,youtube.com,40,True,True,4106,0,3,3,2,False,True,0,0,False,True,0,0
URL_02377,apple.com,21,False,False,3671,0,2,6,0,False,True,0,0,True,True,1,0
URL_02378,apple.com,54,True,True,2635,1,2,7,0,True,False,0,0,False,True,1,0
URL_02379,microsoft.com,26,True,False,3189,0,1,6,3,False,True,1,0,False,True,3,0
URL_02380,twitter.com,30,False,False,3691,0,1,3,0,False,False,0,0,False,True,0,0
URL_02381,ehdm6k6hgq6s.ga,143,False,False,135,3,14,17,2,True,False,3,7,True,False,49,1
URL_02382,61py2vg9353r4d.cf,74,False,False,127,0,19,14,2,True,False,2,2,True,True,38,1
URL_02383,github.com,43,False,False,2721,0,2,3,0,False,True,0,0,False,True,0,0
URL_02384,94rwgkg5.xyz,61,False,False,73,3,7,14,2,True,True,4,1,True,False,47,1
URL_02385,stackoverflow.com,38,True,True,4023,0,2,5,0,False,False,0,0,False,True,0,0
URL_02386,qjj1gjpmh3u.ga,120,False,False,22,2,11,16,2,True,True,4,7,True,True,50,1
URL_02387,youtube.com,30,True,True,886,0,3,3,1,False,False,1,0,False,True,0,0
URL_02388,google.com,58,True,True,2691,1,4,3,0,False,True,0,0,False,True,1,0
URL_02389,amazon.com,20,True,True,2540,0,4,2,0,False,True,1,0,False,True,1,0
URL_02390,linkedin.com,56,False,False,739,0,2,4,0,False,False,1,0,False,True,1,0
URL_02391,1ni4eubygs0j.com,109,False,False,97,2,15,18,2,False,False,0,6,True,False,48,1
URL_02392,google.com,44,True,True,4191,0,2,7,0,False,False,0,0,False,True,1,0
URL_02393,youtube.com,23,True,True,1585,2,1,8,1,False,False,0,0,False,True,0,0
URL_02394,i5wl0jd0i2v4b.info,67,False,False,104,1,15,10,3,True,True,3,5,True,True,58,1
URL_02395,github.com,34,True,True,3936,0,1,8,1,False,True,0,0,False,True,3,0
URL_02396,jpk4w0kq8.cf,99,False,False,153,4,15,13,1,True,True,3,4,True,False,43,1
URL_02397,apple.com,42,True,True,402,2,1,6,0,False,False,1,0,False,True,1,0
URL_02398,hb0c148mo64e.ml,122,False,False,5,2,19,22,2,True,True,5,5,True,True,44,1
URL_02399,facebook.com,55,True,True,1673,1,3,10,1,False,False,1,0,False,True,1,0
URL_02400,twitter.com,34,True,True,1561,0,3,5,1,False,False,0,0,False,True,2,0
URL_02401,stackoverflow.com,38,True,False,1018,0,1,6,0,False,False,0,0,False,True,2,0
URL_02402,nkys30u7f.ga,145,False,False,31,1,10,28,4,False,True,5,4,True,True,49,1
URL_02403,amazon.com,41,True,True,4794,1,1,7,0,False,False,1,0,False,True,1,0
URL_02404,youtube.com,45,True,True,579,0,1,5,0,False,False,1,0,False,True,1,0
URL_02405,asmzx4nki.ml,91,True,False,98,2,12,17,3,False,True,4,3,True,False,43,1
URL_02406,b6iijpshoxxaoz.net,65,False,False,82,0,10,23,3,True,True,10,14,True,False,60,1
URL_02407,ggo46x1w1q.cf,145,True,False,78,4,18,14,3,True,False,4,4,True,False,49,1
URL_02408,lslv3n1uhygsw4.ga,135,True,False,88,2,9,16,7,True,True,4,4,True,False,50,1
URL_02409,twitter.com,39,True,True,1570,0,2,9,0,False,False,1,0,False,True,1,0
URL_02410,google.com,55,True,True,4783,0,3,12,1,False,False,0,0,False,True,0,0
URL_02411,2w44wufeqj4pz.net,63,False,False,72,2,9,10,3,False,False,1,3,True,False,57,1
URL_02412,stackoverflow.com,45,True,True,4503,2,3,6,1,False,False,0,0,False,True,2,0
URL_02413,twitter.com,38,True,True,1835,0,3,3,1,False,False,0,0,False,True,1,0
URL_02414,bogcc1u86ag3u1s.net,84,False,False,81,0,18,20,4,True,True,4,4,True,False,60,1
URL_02415,youtube.com,20,True,True,739,0,1,6,0,False,True,0,0,False,True,0,0
URL_02416,stackoverflow.com,49,True,True,1638,0,1,2,1,False,False,0,0,True,True,1,0
URL_02417,amazon.com,28,True,True,1005,0,4,3,1,False,False,1,0,False,True,0,0
URL_02418,efz811id07t3ljo.xyz,86,False,False,69,1,17,9,4,True,True,2,9,True,False,57,1
URL_02419,amazon.com,38,True,True,4989,1,2,8,0,False,False,1,0,False,True,0,0
URL_02420,hzt8i5yi.tk,95,True,False,77,3,5,19,3,True,True,3,8,False,False,48,1
URL_02421,apple.com,37,True,True,617,1,3,6,1,True,False,1,0,False,True,1,0
URL_02422,youtube.com,24,False,False,4096,1,3,7,1,False,False,1,0,False,True,1,0
URL_02423,google.com,26,True,True,1788,0,1,7,0,True,False,1,0,False,True,3,0
URL_02424,k1vpangw3.ga,86,False,False,59,1,6,15,3,True,True,3,5,True,True,48,1
URL_02425,facebook.com,22,True,True,4518,0,3,7,3,True,False,1,0,False,True,1,0
URL_02426,google.com,20,False,False,1423,1,2,5,1,False,False,0,0,False,True,2,0
URL_02427,jvf9i60k23z2y.net,81,False,False,1,3,15,19,0,True,True,7,4,True,True,53,1
URL_02428,github.com,30,True,True,1030,3,2,5,1,False,False,0,0,False,True,2,0
URL_02429,stackoverflow.com,58,True,False,3888,0,2,3,0,False,True,0,0,False,True,1,0
